date,page,searcher_country,device,search_type,clicks,impressions,ctr,avg_position,row_key,refresh_id,data_state,source_timezone,data_quality,source
2026-07-26,https://www.myglobalhealth.online/blog/diabetes-ticha-nemoc,cze,MOBILE,web,0,2,0,39.5,2026-07-26|https://www.myglobalhealth.online/blog/diabetes-ticha-nemoc|cze|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/brazil/es/services/segunda-opiniao-medica,bra,DESKTOP,web,0,1,0,37,2026-07-26|https://www.myglobalhealth.online/brazil/es/services/segunda-opiniao-medica|bra|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/brazil/pt/general-consultation,prt,MOBILE,web,0,1,0,9,2026-07-26|https://www.myglobalhealth.online/brazil/pt/general-consultation|prt|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/cs/home-cz,deu,MOBILE,web,0,1,0,1,2026-07-26|https://www.myglobalhealth.online/cs/home-cz|deu|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/cs/ireland-doctors/dr-julieta-janik,irl,MOBILE,web,0,2,0,4,2026-07-26|https://www.myglobalhealth.online/cs/ireland-doctors/dr-julieta-janik|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/cs/ireland-partner-clinic/body-adjustment-clinic,irl,DESKTOP,web,0,3,0,3,2026-07-26|https://www.myglobalhealth.online/cs/ireland-partner-clinic/body-adjustment-clinic|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/cs/ireland-partner-clinic/body-adjustment-clinic,irl,MOBILE,web,0,7,0,4.714285714285714,2026-07-26|https://www.myglobalhealth.online/cs/ireland-partner-clinic/body-adjustment-clinic|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/cs,cze,DESKTOP,web,0,4,0,10.25,2026-07-26|https://www.myglobalhealth.online/czechia/cs|cze|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/cs,cze,MOBILE,web,0,2,0,10.5,2026-07-26|https://www.myglobalhealth.online/czechia/cs|cze|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/cs/book,cze,DESKTOP,web,0,1,0,2,2026-07-26|https://www.myglobalhealth.online/czechia/cs/book|cze|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/cs/gp-consultation-online,cze,DESKTOP,web,0,9,0,13.444444444444445,2026-07-26|https://www.myglobalhealth.online/czechia/cs/gp-consultation-online|cze|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/cs/services/kontrola-vahy-online,cze,DESKTOP,web,0,1,0,24,2026-07-26|https://www.myglobalhealth.online/czechia/cs/services/kontrola-vahy-online|cze|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/cs/services/kozni-konzultace-praha,cze,MOBILE,web,0,1,0,11,2026-07-26|https://www.myglobalhealth.online/czechia/cs/services/kozni-konzultace-praha|cze|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/czechia/es/blog/diabetes-ticha-nemoc,cze,MOBILE,web,0,1,0,40,2026-07-26|https://www.myglobalhealth.online/czechia/es/blog/diabetes-ticha-nemoc|cze|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/es/about,mex,DESKTOP,web,0,1,0,20,2026-07-26|https://www.myglobalhealth.online/es/about|mex|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/es/home-cz,mex,MOBILE,web,0,1,0,7,2026-07-26|https://www.myglobalhealth.online/es/home-cz|mex|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/es/home-sp,esp,DESKTOP,web,0,2,0,23.5,2026-07-26|https://www.myglobalhealth.online/es/home-sp|esp|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/home,irl,MOBILE,web,0,1,0,3,2026-07-26|https://www.myglobalhealth.online/home|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/home-delivery,irl,DESKTOP,web,0,4,0,19,2026-07-26|https://www.myglobalhealth.online/home-delivery|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/home-delivery,irl,MOBILE,web,0,3,0,9.666666666666666,2026-07-26|https://www.myglobalhealth.online/home-delivery|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/home-delivery,nld,DESKTOP,web,0,1,0,54,2026-07-26|https://www.myglobalhealth.online/home-delivery|nld|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland-doctors/dr-muhammad-tahir-arain,pak,MOBILE,web,0,1,0,8,2026-07-26|https://www.myglobalhealth.online/ireland-doctors/dr-muhammad-tahir-arain|pak|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland-specialist-consultations/psychiatry-consultation,irl,DESKTOP,web,0,1,0,58,2026-07-26|https://www.myglobalhealth.online/ireland-specialist-consultations/psychiatry-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland-specialist-consultations/psychiatry-consultation,irl,MOBILE,web,0,1,0,11,2026-07-26|https://www.myglobalhealth.online/ireland-specialist-consultations/psychiatry-consultation|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland-specialist-consultations/psychiatry-consultation,tha,DESKTOP,web,0,1,0,38,2026-07-26|https://www.myglobalhealth.online/ireland-specialist-consultations/psychiatry-consultation|tha|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/cs/health/hypertension,irl,MOBILE,web,0,1,0,17,2026-07-26|https://www.myglobalhealth.online/ireland/cs/health/hypertension|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en,irl,DESKTOP,web,0,2,0,14.5,2026-07-26|https://www.myglobalhealth.online/ireland/en|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en,irq,DESKTOP,web,0,1,0,12,2026-07-26|https://www.myglobalhealth.online/ireland/en|irq|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en,mys,DESKTOP,web,0,1,0,30,2026-07-26|https://www.myglobalhealth.online/ireland/en|mys|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en,tur,DESKTOP,web,0,1,0,24,2026-07-26|https://www.myglobalhealth.online/ireland/en|tur|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights,aus,DESKTOP,web,0,1,0,1,2026-07-26|https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights|aus|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights,irl,DESKTOP,web,0,8,0,34.125,2026-07-26|https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/doctors,sau,MOBILE,web,0,2,0,8.5,2026-07-26|https://www.myglobalhealth.online/ireland/en/doctors|sau|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/doctors/dr-emmanuel-dabup,nld,DESKTOP,web,0,1,0,9,2026-07-26|https://www.myglobalhealth.online/ireland/en/doctors/dr-emmanuel-dabup|nld|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq,irl,MOBILE,web,0,1,0,1,2026-07-26|https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq,mar,MOBILE,web,0,1,0,9,2026-07-26|https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq|mar|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/doctors/dr-grainne-ahern,ind,DESKTOP,web,0,1,0,5,2026-07-26|https://www.myglobalhealth.online/ireland/en/doctors/dr-grainne-ahern|ind|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,bgr,DESKTOP,web,0,1,0,4,2026-07-26|https://www.myglobalhealth.online/ireland/en/gp-consultation-online|bgr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,esp,DESKTOP,web,0,1,0,4,2026-07-26|https://www.myglobalhealth.online/ireland/en/gp-consultation-online|esp|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,irl,MOBILE,web,0,3,0,28.666666666666668,2026-07-26|https://www.myglobalhealth.online/ireland/en/gp-consultation-online|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/lab-tests,irl,DESKTOP,web,0,1,0,36,2026-07-26|https://www.myglobalhealth.online/ireland/en/lab-tests|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/lab-tests,irl,MOBILE,web,0,4,0,9.5,2026-07-26|https://www.myglobalhealth.online/ireland/en/lab-tests|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/lab-tests,isr,DESKTOP,web,0,1,0,11,2026-07-26|https://www.myglobalhealth.online/ireland/en/lab-tests|isr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/lab-tests,sau,DESKTOP,web,0,1,0,22,2026-07-26|https://www.myglobalhealth.online/ireland/en/lab-tests|sau|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/lab-tests/full-blood-count,aus,DESKTOP,web,0,1,0,50,2026-07-26|https://www.myglobalhealth.online/ireland/en/lab-tests/full-blood-count|aus|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/lab-tests/full-blood-count,irl,DESKTOP,web,0,1,0,81,2026-07-26|https://www.myglobalhealth.online/ireland/en/lab-tests/full-blood-count|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/pricing,irl,TABLET,web,0,1,0,60,2026-07-26|https://www.myglobalhealth.online/ireland/en/pricing|irl|TABLET|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,irl,DESKTOP,web,0,4,0,29.75,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/cardiology-specialist-consultation,chl,MOBILE,web,0,1,0,19,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/cardiology-specialist-consultation|chl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/mental-health-consultation,gbr,DESKTOP,web,0,1,0,27,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/mental-health-consultation|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/mental-health-consultation,irl,DESKTOP,web,0,1,0,21,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/mental-health-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/neurology-specialist-consultation,gbr,DESKTOP,web,0,1,0,26,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/neurology-specialist-consultation|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/neurology-specialist-consultation,gbr,MOBILE,web,0,1,0,27,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/neurology-specialist-consultation|gbr|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/paediatric-consultation,gbr,DESKTOP,web,0,1,0,77,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/paediatric-consultation|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/paediatric-specialist-consultation,gbr,DESKTOP,web,0,1,0,42,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/paediatric-specialist-consultation|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/psychiatry-specialist-consultation,irl,DESKTOP,web,0,1,0,34,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/psychiatry-specialist-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation,irl,DESKTOP,web,0,1,0,63,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation,irl,MOBILE,web,0,1,0,1,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations,irl,DESKTOP,web,0,6,0,50.666666666666664,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/second-opinion-consultation,gbr,DESKTOP,web,0,1,0,74,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/second-opinion-consultation|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/second-opinion-consultation,nld,DESKTOP,web,0,1,0,9,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/second-opinion-consultation|nld|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,irl,DESKTOP,web,0,17,0,48.64705882352941,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,usa,DESKTOP,web,0,1,0,65,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland|usa|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/travel-health-consultation,irl,DESKTOP,web,0,7,0,49,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/travel-health-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/en/services/travel-health-consultation,irl,MOBILE,web,0,2,0,21.5,2026-07-26|https://www.myglobalhealth.online/ireland/en/services/travel-health-consultation|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/es/health/hypertension,irl,MOBILE,web,0,1,0,20,2026-07-26|https://www.myglobalhealth.online/ireland/es/health/hypertension|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/es/health/sick-cert-online,irl,MOBILE,web,1,2,0.5,28,2026-07-26|https://www.myglobalhealth.online/ireland/es/health/sick-cert-online|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/es/health/sick-cert-online,irl,DESKTOP,web,0,7,0,28.428571428571427,2026-07-26|https://www.myglobalhealth.online/ireland/es/health/sick-cert-online|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/mental-health-assessment-consultation,irl,DESKTOP,web,0,1,0,84,2026-07-26|https://www.myglobalhealth.online/ireland/mental-health-assessment-consultation|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/pt,irl,MOBILE,web,0,1,0,5,2026-07-26|https://www.myglobalhealth.online/ireland/pt|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/pt/health/hypertension,irl,MOBILE,web,0,1,0,19,2026-07-26|https://www.myglobalhealth.online/ireland/pt/health/hypertension|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/sick-leave,irl,DESKTOP,web,0,8,0,59.125,2026-07-26|https://www.myglobalhealth.online/ireland/sick-leave|irl|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/ireland/sick-leave,usa,DESKTOP,web,0,1,0,93,2026-07-26|https://www.myglobalhealth.online/ireland/sick-leave|usa|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription,gbr,DESKTOP,web,0,3,0,27,2026-07-26|https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription,gbr,MOBILE,web,0,7,0,41.285714285714285,2026-07-26|https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription|gbr|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription,usa,DESKTOP,web,0,2,0,39.5,2026-07-26|https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription|usa|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/online-prescriptions/thrush-prescription,irl,MOBILE,web,0,1,0,15,2026-07-26|https://www.myglobalhealth.online/online-prescriptions/thrush-prescription|irl|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/cs/services/consulta-de-psicologia,sur,DESKTOP,web,0,1,0,9,2026-07-26|https://www.myglobalhealth.online/portugal/cs/services/consulta-de-psicologia|sur|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/de/health/enxaqueca,prt,DESKTOP,web,0,1,0,56,2026-07-26|https://www.myglobalhealth.online/portugal/de/health/enxaqueca|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/de/health/hipertensao,gbr,DESKTOP,web,0,1,0,5,2026-07-26|https://www.myglobalhealth.online/portugal/de/health/hipertensao|gbr|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/gp-consultation-online,prt,DESKTOP,web,0,1,0,15,2026-07-26|https://www.myglobalhealth.online/portugal/en/gp-consultation-online|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/health/enxaqueca,prt,DESKTOP,web,0,2,0,78.5,2026-07-26|https://www.myglobalhealth.online/portugal/en/health/enxaqueca|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/health/infecoes-respiratorias,prt,DESKTOP,web,0,3,0,72.33333333333333,2026-07-26|https://www.myglobalhealth.online/portugal/en/health/infecoes-respiratorias|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/health/infecoes-respiratorias,prt,MOBILE,web,0,1,0,70,2026-07-26|https://www.myglobalhealth.online/portugal/en/health/infecoes-respiratorias|prt|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/health/infecoes-respiratorias,prt,TABLET,web,0,1,0,89,2026-07-26|https://www.myglobalhealth.online/portugal/en/health/infecoes-respiratorias|prt|TABLET|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/services/baixa-medica,prt,MOBILE,web,0,1,0,4,2026-07-26|https://www.myglobalhealth.online/portugal/en/services/baixa-medica|prt|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/en/services/mental-health-consultation,prt,MOBILE,web,0,1,0,3,2026-07-26|https://www.myglobalhealth.online/portugal/en/services/mental-health-consultation|prt|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt,ind,DESKTOP,web,0,1,0,15,2026-07-26|https://www.myglobalhealth.online/portugal/pt|ind|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt,prt,DESKTOP,web,0,6,0,47.666666666666664,2026-07-26|https://www.myglobalhealth.online/portugal/pt|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt,prt,MOBILE,web,0,2,0,12.5,2026-07-26|https://www.myglobalhealth.online/portugal/pt|prt|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt,swe,MOBILE,web,0,1,0,8,2026-07-26|https://www.myglobalhealth.online/portugal/pt|swe|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt/health/atestado-medico-online,prt,DESKTOP,web,0,4,0,38.25,2026-07-26|https://www.myglobalhealth.online/portugal/pt/health/atestado-medico-online|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt/legal/refund-policy,prt,MOBILE,web,0,2,0,9.5,2026-07-26|https://www.myglobalhealth.online/portugal/pt/legal/refund-policy|prt|MOBILE|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
2026-07-26,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,3,0,50.333333333333336,2026-07-26|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-B,final,America/Los_Angeles,ok,openseo:get_search_console_performance
