date,query,page,searcher_country,device,search_type,clicks,impressions,ctr,avg_position,row_key,refresh_id,data_state,source_timezone,data_quality,source
2026-09-07,"да, интересует",https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,usa,TABLET,web,0,1,0,4,"2026-09-07|да, интересует|https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing|usa|TABLET|web",R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,krevní tlak kalkulačka,https://www.myglobalhealth.online/czechia/cs/tools/blood-pressure-chart,cze,MOBILE,web,3,13,0.23076923076923078,1.6923076923076923,2026-09-08|krevní tlak kalkulačka|https://www.myglobalhealth.online/czechia/cs/tools/blood-pressure-chart|cze|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,global health,https://www.myglobalhealth.online/portugal/pt,prt,DESKTOP,web,2,5,0.4,2.6,2026-09-08|global health|https://www.myglobalhealth.online/portugal/pt|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,24 hour gp dublin,https://www.myglobalhealth.online/ireland/en,irl,MOBILE,web,1,1,1,1,2026-09-08|24 hour gp dublin|https://www.myglobalhealth.online/ireland/en|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,calculadora de embarazo y parto,https://www.myglobalhealth.online/spain/es/tools/due-date-calculator,esp,MOBILE,web,1,1,1,77,2026-09-08|calculadora de embarazo y parto|https://www.myglobalhealth.online/spain/es/tools/due-date-calculator|esp|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,calculator calorii,https://www.myglobalhealth.online/romania/ro/tools/calorie-calculator,rou,MOBILE,web,1,241,0.004149377593360996,7.452282157676349,2026-09-08|calculator calorii|https://www.myglobalhealth.online/romania/ro/tools/calorie-calculator|rou|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,dr fatima ali,https://www.myglobalhealth.online/ireland/en/doctors/dr-fatima-ali,usa,TABLET,web,1,1,1,17,2026-09-08|dr fatima ali|https://www.myglobalhealth.online/ireland/en/doctors/dr-fatima-ali|usa|TABLET|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,global health,https://www.myglobalhealth.online/czechia/cs,cze,MOBILE,web,1,4,0.25,3,2026-09-08|global health|https://www.myglobalhealth.online/czechia/cs|cze|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,global health,https://www.myglobalhealth.online/portugal/pt,prt,MOBILE,web,1,3,0.3333333333333333,3.6666666666666665,2026-09-08|global health|https://www.myglobalhealth.online/portugal/pt|prt|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,global health login,https://www.myglobalhealth.online/ireland/en,irl,MOBILE,web,1,1,1,4,2026-09-08|global health login|https://www.myglobalhealth.online/ireland/en|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,imt medical certificate,https://www.myglobalhealth.online/portugal/en/services/certificado-medico-carta-de-conducao,prt,MOBILE,web,1,1,1,25,2026-09-08|imt medical certificate|https://www.myglobalhealth.online/portugal/en/services/certificado-medico-carta-de-conducao|prt|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,tabela registo tensão arterial,https://www.myglobalhealth.online/portugal/pt/tools/blood-pressure-chart,prt,DESKTOP,web,1,2,0.5,2,2026-09-08|tabela registo tensão arterial|https://www.myglobalhealth.online/portugal/pt/tools/blood-pressure-chart|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,tiago figueira,https://www.myglobalhealth.online/portugal/pt/doctors/dr-tiago-miguel-figueira,prt,DESKTOP,web,1,5,0.2,2.6,2026-09-08|tiago figueira|https://www.myglobalhealth.online/portugal/pt/doctors/dr-tiago-miguel-figueira|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,tomas ruiz palacios psicologo,https://www.myglobalhealth.online/spain/es/doctors/dr-tomas-ruiz-palacios,esp,DESKTOP,web,1,1,1,1,2026-09-08|tomas ruiz palacios psicologo|https://www.myglobalhealth.online/spain/es/doctors/dr-tomas-ruiz-palacios|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,0.5 kg in calories,https://www.myglobalhealth.online/ireland/en/tools/calorie-calculator,hkg,MOBILE,web,0,1,0,11,2026-09-08|0.5 kg in calories|https://www.myglobalhealth.online/ireland/en/tools/calorie-calculator|hkg|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,0.5kg in calories,https://www.myglobalhealth.online/ireland/en/tools/calorie-calculator,lbn,MOBILE,web,0,1,0,8,2026-09-08|0.5kg in calories|https://www.myglobalhealth.online/ireland/en/tools/calorie-calculator|lbn|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,128/95 blood pressure,https://www.myglobalhealth.online/ireland/en/tools/blood-pressure-chart,bel,MOBILE,web,0,1,0,1,2026-09-08|128/95 blood pressure|https://www.myglobalhealth.online/ireland/en/tools/blood-pressure-chart|bel|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,128/95 blood pressure,https://www.myglobalhealth.online/ireland/en/tools/blood-pressure-chart,idn,MOBILE,web,0,1,0,9,2026-09-08|128/95 blood pressure|https://www.myglobalhealth.online/ireland/en/tools/blood-pressure-chart|idn|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,20,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,irl,DESKTOP,web,0,1,0,8,2026-09-08|20|https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing|irl|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,28 dias fertilidad,https://www.myglobalhealth.online/spain/es/tools/ovulation-calculator,dza,MOBILE,web,0,1,0,74,2026-09-08|28 dias fertilidad|https://www.myglobalhealth.online/spain/es/tools/ovulation-calculator|dza|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,32 dias são quantas semanas,https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator,bra,MOBILE,web,0,1,0,10,2026-09-08|32 dias são quantas semanas|https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator|bra|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,41 dias são quantas semanas,https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator,bra,MOBILE,web,0,1,0,11,2026-09-08|41 dias são quantas semanas|https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator|bra|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,920,https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular,prt,MOBILE,web,0,1,0,2,2026-09-08|920|https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular|prt|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,965,https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular,prt,MOBILE,web,0,1,0,2,2026-09-08|965|https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular|prt|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,abdelrahman mustafa,https://www.myglobalhealth.online/ireland/en/doctors/dr-abdelrahman-mustafa,dza,MOBILE,web,0,1,0,9,2026-09-08|abdelrahman mustafa|https://www.myglobalhealth.online/ireland/en/doctors/dr-abdelrahman-mustafa|dza|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,accurate medical testing ireland,https://www.myglobalhealth.online/ireland/en/lab-tests,irl,DESKTOP,web,0,1,0,34,2026-09-08|accurate medical testing ireland|https://www.myglobalhealth.online/ireland/en/lab-tests|irl|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd adult screener,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,gbr,DESKTOP,web,0,1,0,19,2026-09-08|adhd adult screener|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|gbr|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd assessment,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,DESKTOP,web,0,1,0,80,2026-09-08|adhd assessment|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd assessment,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,MOBILE,web,0,1,0,80,2026-09-08|adhd assessment|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd assessment for adults,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,MOBILE,web,0,1,0,71,2026-09-08|adhd assessment for adults|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd test,https://www.myglobalhealth.online/czechia/cs/tools/adhd-test,cze,DESKTOP,web,0,2,0,20,2026-09-08|adhd test|https://www.myglobalhealth.online/czechia/cs/tools/adhd-test|cze|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd test,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,MOBILE,web,0,1,0,52,2026-09-08|adhd test|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd test for adults,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,MOBILE,web,0,1,0,61,2026-09-08|adhd test for adults|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd test zadarmo,https://www.myglobalhealth.online/czechia/cs/tools/adhd-test,cze,MOBILE,web,0,1,0,11,2026-09-08|adhd test zadarmo|https://www.myglobalhealth.online/czechia/cs/tools/adhd-test|cze|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd test zdarma,https://www.myglobalhealth.online/czechia/cs/tools/adhd-test,cze,MOBILE,web,0,4,0,10.75,2026-09-08|adhd test zdarma|https://www.myglobalhealth.online/czechia/cs/tools/adhd-test|cze|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adhd testing,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,MOBILE,web,0,1,0,69,2026-09-08|adhd testing|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,adult adhd assessment,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,irl,DESKTOP,web,0,1,0,77,2026-09-08|adult adhd assessment|https://www.myglobalhealth.online/ireland/en/tools/adhd-test|irl|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,afla daca esti obez,https://www.myglobalhealth.online/romania/ro/tools/bmi-calculator,rou,MOBILE,web,0,1,0,43,2026-09-08|afla daca esti obez|https://www.myglobalhealth.online/romania/ro/tools/bmi-calculator|rou|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,ahmed maklad,https://www.myglobalhealth.online/ireland/en/doctors/dr-ahmed-maklad,deu,MOBILE,web,0,1,0,7,2026-09-08|ahmed maklad|https://www.myglobalhealth.online/ireland/en/doctors/dr-ahmed-maklad|deu|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,alfredo del val moreno montañez,https://www.myglobalhealth.online/spain/es/blog/dermatologo-online-que-puede-resolver,esp,DESKTOP,web,0,2,0,10,2026-09-08|alfredo del val moreno montañez|https://www.myglobalhealth.online/spain/es/blog/dermatologo-online-que-puede-resolver|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,alfredo del valle moreno montañez,https://www.myglobalhealth.online/spain/es/doctors/dr-alfredo-del-valle,esp,MOBILE,web,0,1,0,3,2026-09-08|alfredo del valle moreno montañez|https://www.myglobalhealth.online/spain/es/doctors/dr-alfredo-del-valle|esp|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,am i entitled to sick pay,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,irl,DESKTOP,web,0,1,0,76,2026-09-08|am i entitled to sick pay|https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim|irl|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,apply for medical online,https://www.myglobalhealth.online/brazil/en,bra,DESKTOP,web,0,1,0,9,2026-09-08|apply for medical online|https://www.myglobalhealth.online/brazil/en|bra|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,apply for sick pay ireland,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,gbr,MOBILE,web,0,3,0,37.666666666666664,2026-09-08|apply for sick pay ireland|https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim|gbr|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,apply for sick pay ireland,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,gbr,MOBILE,web,0,3,0,71.33333333333333,2026-09-08|apply for sick pay ireland|https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing|gbr|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,at home cholesterol test,https://www.myglobalhealth.online/ireland/en/lab-tests/heart-health-cholesterol-test,irl,MOBILE,web,0,1,0,15,2026-09-08|at home cholesterol test|https://www.myglobalhealth.online/ireland/en/lab-tests/heart-health-cholesterol-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,at home hormone test,https://www.myglobalhealth.online/ireland/en/lab-tests/female-hormone-test,irl,MOBILE,web,0,5,0,23.8,2026-09-08|at home hormone test|https://www.myglobalhealth.online/ireland/en/lab-tests/female-hormone-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,at home vitamin d test,https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-d-test,irl,MOBILE,web,0,2,0,23.5,2026-09-08|at home vitamin d test|https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-d-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,at home vitamin d test kit,https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-d-test,irl,MOBILE,web,0,1,0,23,2026-09-08|at home vitamin d test kit|https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-d-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atencion dermatologica online,https://www.myglobalhealth.online/spain/es/blog/dermatologo-online-que-puede-resolver,esp,DESKTOP,web,0,1,0,19,2026-09-08|atencion dermatologica online|https://www.myglobalhealth.online/spain/es/blog/dermatologo-online-que-puede-resolver|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atencion medica online,https://www.myglobalhealth.online/spain/es,esp,DESKTOP,web,0,2,0,46,2026-09-08|atencion medica online|https://www.myglobalhealth.online/spain/es|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado carta condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,42,2026-09-08|atestado carta condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado carta condução,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,73,2026-09-08|atestado carta condução|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado imt,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,27,2026-09-08|atestado imt|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado imt,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,49,2026-09-08|atestado imt|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado medico carta condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,2,0,36.5,2026-09-08|atestado medico carta condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado medico carta condução,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,63,2026-09-08|atestado medico carta condução|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado medico para carta de condução,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,60,2026-09-08|atestado medico para carta de condução|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado medico preço,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,24,2026-09-08|atestado medico preço|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,45,2026-09-08|atestado médico|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,64,2026-09-08|atestado médico|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico carta de condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,38,2026-09-08|atestado médico carta de condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico carta de condução,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,63,2026-09-08|atestado médico carta de condução|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico carta de condução eletronico,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,47,2026-09-08|atestado médico carta de condução eletronico|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico eletrónico,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,2,0,42,2026-09-08|atestado médico eletrónico|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico para carta de condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,37,2026-09-08|atestado médico para carta de condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico para carta de condução,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,1,0,58,2026-09-08|atestado médico para carta de condução|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado médico portugal,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,32,2026-09-08|atestado médico portugal|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado para carta de condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,2,0,40,2026-09-08|atestado para carta de condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestado para carta de condução,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,prt,DESKTOP,web,0,2,0,67.5,2026-09-08|atestado para carta de condução|https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestados carta de condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,39,2026-09-08|atestados carta de condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,atestados medicos carta condução,https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao,prt,DESKTOP,web,0,1,0,36,2026-09-08|atestados medicos carta condução|https://www.myglobalhealth.online/portugal/pt/blog/atestado-medico-para-carta-de-conducao|prt|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,b12 test kit,https://www.myglobalhealth.online/ireland/de/lab-tests/vitamin-b12-test,irl,MOBILE,web,0,1,0,44,2026-09-08|b12 test kit|https://www.myglobalhealth.online/ireland/de/lab-tests/vitamin-b12-test|irl|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,baixa por cirurgia de ambulatório quanto se recebe 2026,https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular,prt,MOBILE,web,0,1,0,6,2026-09-08|baixa por cirurgia de ambulatório quanto se recebe 2026|https://www.myglobalhealth.online/portugal/pt/blog/baixa-medica-quanto-se-recebe-como-calcular|prt|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,baja medica por ansiedad,https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona,esp,DESKTOP,web,0,1,0,46,2026-09-08|baja medica por ansiedad|https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,baja por ansiedad,https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona,esp,DESKTOP,web,0,1,0,51,2026-09-08|baja por ansiedad|https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,baja por ansiedad,https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona,esp,MOBILE,web,0,1,0,52,2026-09-08|baja por ansiedad|https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona|esp|MOBILE|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,baja por insomnio,https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona,esp,DESKTOP,web,0,1,0,45,2026-09-08|baja por insomnio|https://www.myglobalhealth.online/spain/es/blog/baja-laboral-por-ansiedad-como-funciona|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
2026-09-08,baremos de tension,https://www.myglobalhealth.online/spain/es/tools/blood-pressure-chart,esp,DESKTOP,web,0,1,0,9,2026-09-08|baremos de tension|https://www.myglobalhealth.online/spain/es/tools/blood-pressure-chart|esp|DESKTOP|web,R2026-09-15-GSC-C,final,America/Los_Angeles,,openseo:get_search_console_performance
