url,issueType,before_length,after_length,resolved
https://www.myglobalhealth.online/portugal/pt/doctors/dr-lucas-alvarenga-berto,title-too-long,62,51,yes
https://www.myglobalhealth.online/czechia/cs/doctors/dr-ahmed-maklad,title-too-long,61,53,yes
https://www.myglobalhealth.online/czechia/cs/doctors/khoiamul-islam,title-too-long,63,46,yes
https://www.myglobalhealth.online/romania/ro/see-a-specialist,title-too-long,64,54,yes
https://www.myglobalhealth.online/romania/ro/tools/osteoporosis-risk-checker,title-too-long,77,38,yes
https://www.myglobalhealth.online/brazil/pt/services/saude-viagem-online,title-too-long,63,29,yes
https://www.myglobalhealth.online/brazil/pt/services/saude-mental-online,title-too-long,66,50,yes
https://www.myglobalhealth.online/brazil/pt/tools/osteoporosis-risk-checker,title-too-long,78,40,yes
https://www.myglobalhealth.online/ireland/pt/doctors/dr-mariam-faiz,title-too-long,61,51,yes
https://www.myglobalhealth.online/ireland/pt/doctors/priscila-figueiredo,title-too-long,70,60,yes
https://www.myglobalhealth.online/ireland/es/doctors/priscila-figueiredo,title-too-long,72,50,yes
https://www.myglobalhealth.online/ireland/cs/doctors/priscila-figueiredo,title-too-long,66,58,yes
https://www.myglobalhealth.online/ireland/ro/doctors/priscila-figueiredo,title-too-long,68,58,yes
https://www.myglobalhealth.online/ireland/de/doctors/dr-fatima-ali,title-too-long,62,53,yes
https://www.myglobalhealth.online/ireland/de/doctors/dr-mariam-faiz,title-too-long,69,60,yes
https://www.myglobalhealth.online/ireland/de/doctors/priscila-figueiredo,title-too-long,72,50,yes
https://www.myglobalhealth.online/czechia/en/doctors/mudr-vojtech-cerny,title-too-long,72,41,yes
