checked_at,cluster_id,source_url_id,source_url,declared_tag,alternate_url,alternate_status,alternate_canonical,alternate_indexability,reciprocal,is_self_reference,x_default_valid,equivalent_content,verdict,evidence
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,en-IE,https://www.myglobalhealth.online/ireland/en/about,200,https://www.myglobalhealth.online/ireland/en/about,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000166.txt
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,pt-IE,https://www.myglobalhealth.online/ireland/pt/about,200,https://www.myglobalhealth.online/ireland/pt/about,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002183.txt
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,es-IE,https://www.myglobalhealth.online/ireland/es/about,200,https://www.myglobalhealth.online/ireland/es/about,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002050.txt
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,cs-IE,https://www.myglobalhealth.online/ireland/cs/about,200,https://www.myglobalhealth.online/ireland/cs/about,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001653.txt
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,ro-IE,https://www.myglobalhealth.online/ireland/ro/about,200,https://www.myglobalhealth.online/ireland/ro/about,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002313.txt
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,de-IE,https://www.myglobalhealth.online/ireland/de/about,200,https://www.myglobalhealth.online/ireland/de/about,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001782.txt
2026-09-15T05:42:53+00:00,/ireland/en/about,U000166,https://www.myglobalhealth.online/ireland/en/about,x-default,https://www.myglobalhealth.online/ireland/en/about,200,https://www.myglobalhealth.online/ireland/en/about,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000166.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,en-IE,https://www.myglobalhealth.online/ireland/en/blog,200,https://www.myglobalhealth.online/ireland/en/blog,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000169.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,pt-IE,https://www.myglobalhealth.online/ireland/pt/blog,200,https://www.myglobalhealth.online/ireland/pt/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002184.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,es-IE,https://www.myglobalhealth.online/ireland/es/blog,200,https://www.myglobalhealth.online/ireland/es/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002051.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,cs-IE,https://www.myglobalhealth.online/ireland/cs/blog,200,https://www.myglobalhealth.online/ireland/cs/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001654.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,ro-IE,https://www.myglobalhealth.online/ireland/ro/blog,200,https://www.myglobalhealth.online/ireland/ro/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002314.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,de-IE,https://www.myglobalhealth.online/ireland/de/blog,200,https://www.myglobalhealth.online/ireland/de/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001783.txt
2026-09-15T05:42:53+00:00,/ireland/en/blog,U000169,https://www.myglobalhealth.online/ireland/en/blog,x-default,https://www.myglobalhealth.online/ireland/en/blog,200,https://www.myglobalhealth.online/ireland/en/blog,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000169.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,en-IE,https://www.myglobalhealth.online/ireland/en/blog,200,https://www.myglobalhealth.online/ireland/en/blog,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000169.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,pt-IE,https://www.myglobalhealth.online/ireland/pt/blog,200,https://www.myglobalhealth.online/ireland/pt/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002184.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,es-IE,https://www.myglobalhealth.online/ireland/es/blog,200,https://www.myglobalhealth.online/ireland/es/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002051.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,cs-IE,https://www.myglobalhealth.online/ireland/cs/blog,200,https://www.myglobalhealth.online/ireland/cs/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001654.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,ro-IE,https://www.myglobalhealth.online/ireland/ro/blog,200,https://www.myglobalhealth.online/ireland/ro/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002314.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,de-IE,https://www.myglobalhealth.online/ireland/de/blog,200,https://www.myglobalhealth.online/ireland/de/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001783.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000168,https://www.myglobalhealth.online/ireland/en/blog,x-default,https://www.myglobalhealth.online/ireland/en/blog,200,https://www.myglobalhealth.online/ireland/en/blog,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000169.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:55+00:00,/ireland/en/book,U000171,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,en-IE,https://www.myglobalhealth.online/ireland/en/blog,200,https://www.myglobalhealth.online/ireland/en/blog,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000169.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,pt-IE,https://www.myglobalhealth.online/ireland/pt/blog,200,https://www.myglobalhealth.online/ireland/pt/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002184.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,es-IE,https://www.myglobalhealth.online/ireland/es/blog,200,https://www.myglobalhealth.online/ireland/es/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002051.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,cs-IE,https://www.myglobalhealth.online/ireland/cs/blog,200,https://www.myglobalhealth.online/ireland/cs/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001654.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,ro-IE,https://www.myglobalhealth.online/ireland/ro/blog,200,https://www.myglobalhealth.online/ireland/ro/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002314.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,de-IE,https://www.myglobalhealth.online/ireland/de/blog,200,https://www.myglobalhealth.online/ireland/de/blog,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001783.txt
2026-09-15T05:42:55+00:00,/ireland/en/blog,U000170,https://www.myglobalhealth.online/ireland/en/blog,x-default,https://www.myglobalhealth.online/ireland/en/blog,200,https://www.myglobalhealth.online/ireland/en/blog,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000169.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:56+00:00,/ireland/en/book,U000172,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000174,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000173,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000175,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:57+00:00,/ireland/en/book,U000176,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000177,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,en-IE,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,pt-IE,https://www.myglobalhealth.online/ireland/pt/book,200,https://www.myglobalhealth.online/ireland/pt/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002194.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,es-IE,https://www.myglobalhealth.online/ireland/es/book,200,https://www.myglobalhealth.online/ireland/es/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002061.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,cs-IE,https://www.myglobalhealth.online/ireland/cs/book,200,https://www.myglobalhealth.online/ireland/cs/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001664.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,ro-IE,https://www.myglobalhealth.online/ireland/ro/book,200,https://www.myglobalhealth.online/ireland/ro/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002324.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,de-IE,https://www.myglobalhealth.online/ireland/de/book,200,https://www.myglobalhealth.online/ireland/de/book,index,yes,no,yes,unknown,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U001793.txt
2026-09-15T05:42:59+00:00,/ireland/en/book,U000178,https://www.myglobalhealth.online/ireland/en/book,x-default,https://www.myglobalhealth.online/ireland/en/book,200,https://www.myglobalhealth.online/ireland/en/book,redirect,yes,yes,yes,unknown,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000171.txt
2026-09-15T05:42:59+00:00,service:pt:baixa-medica,U000180,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica,pt-PT,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica,200,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica,redirect,yes,yes,yes,yes,alternate_redirects,seo/tracking/raw/2026-09-15/A2-probe/text/U000180.txt
2026-09-15T05:42:59+00:00,service:pt:baixa-medica,U000180,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica,en-PT,https://www.myglobalhealth.online/portugal/en/services/baixa-medica,200,https://www.myglobalhealth.online/portugal/en/services/baixa-medica,index,yes,no,yes,yes,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002829.txt
2026-09-15T05:42:59+00:00,service:pt:baixa-medica,U000180,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica,es-PT,https://www.myglobalhealth.online/portugal/es/services/baixa-medica,200,https://www.myglobalhealth.online/portugal/es/services/baixa-medica,index,yes,no,yes,yes,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002919.txt
2026-09-15T05:42:59+00:00,service:pt:baixa-medica,U000180,https://www.myglobalhealth.online/portugal/pt/services/baixa-medica,cs-PT,https://www.myglobalhealth.online/portugal/cs/services/baixa-medica,200,https://www.myglobalhealth.online/portugal/cs/services/baixa-medica,index,yes,no,yes,yes,pass,seo/tracking/raw/2026-09-15/A2-probe/text/U002648.txt
