"domain","url","title","ranking_keyword_count","best_position","estimated_traffic","keyword_search_volume_sum","top_keywords","source","collected_at"
"cuf.pt","https://www.cuf.pt/saude-a-z/tac-tomografia-computorizada","TAC (Tomografia Computorizada)","1","2","2462.4","8100","tac","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/doencas-da-tiroide","Doenças da tiroide: o que é, sintomas e tratamento","1","2","2462.4","8100","tiroide","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/especialidades/endocrinologia","Endocrinologia: consultas, tratamentos","1","1","2462.4","8100","endocrinologia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/gripe-saiba-o-que-e-como-se-previne-e-se-trata","Gripe: Saiba o que é, como se previne e se trata","1","1","2462.4","8100","gripe","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/loule/pt/","Hospital de Loulé","1","1","2462.4","8100","hospital de loulé","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/lisboa/en/services/urgent-care-24-hours","Urgent Care 24h: health emergencies - Lisboa","1","4","2462.4","8100","hospital near me","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/especialidades/oftalmologia","Oftalmologia: consultas, exames","1","6","2462.4","8100","oftalmologista","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/hiperatividade-defice-atencao","Hiperatividade e défice de atenção - Lisboa","1","2","2462.4","8100","phda","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/nutricao-dieta/anona-conhece-vantagens-nutricionais-deste-fruto","Anona: conhece as vantagens nutricionais deste fruto?","1","3","2462.4","8100","anona","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/saude-familia/8-factos-mitos-sobre-dentes-siso","8 factos e mitos sobre os dentes do siso","1","2","2462.4","8100","sisos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://prestadores.medis.pt/","Médis > Prestadores","1","1","2462.4","8100","medis prestadores","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://clientes.medis.pt/site/ctt/pt-pt/Pages/default.aspx","medis ctt - Médis","3","1","2456.32","8080","ctt medis | medis ctt | médis ctt login","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/apendicite-sintomas-tratamento","Apendicite: sintomas e tratamento","2","2","2432","8000","apendicite sintomas | apendicite: sintomas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/norovirus-causa-mais-comum-de-gastroenterite","Norovírus: a causa mais comum de gastroenterite","1","4","2397.6","14800","norovirus","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/varicela","Varicela: o que é, sintomas e tratamento","1","4","2397.6","14800","varicela","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/paracetamol-para-que-serve-como-tomar-cuidados","Paracetamol: para que serve, como tomar e cuidados a ter","1","5","2397.6","14800","paracetamol","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/gastroenterite-infeciosa-aguda-sintomas-prevencao","Gastroenterite infeciosa aguda: sintomas e prevenção","1","4","2397.6","14800","gastroenterite","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/nutricao-dieta/acido-folico-que-quais-seus-beneficios","Ácido Fólico: o que é e quais os seus benefícios?","2","6","2385.58","36200","acido folico | ácido folico","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/arroz-vermelho-e-colesterol","Arroz vermelho e colesterol","2","1","2188.8","7200","arroz vermelha | arroz vermelho","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/imc-que","IMC: o que é?","1","5","2160.06","22200","imc","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/alimentos-ricos-em-ferro-quais-sao","Alimentos ricos em ferro: quais são?","2","4","2138.4","13200","alimento rico em ferro | alimentos ricos em ferro","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/","Marketplace Médis - Produtos de saúde e bem-estar","3","1","2067.2","6800","médis marketplace | marketplace medis | marketplace médis","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/acupuntura-medica","Acupuntura Médica: o que é e a quem se destina","1","1","2006.4","6600","acupuntura","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/alopecia","Alopecia: o que é, sintomas e tratamento","1","2","2006.4","6600","alopecia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/apneia-do-sono","Apneia do sono: o que é, sintomas e tratamento","1","2","2006.4","6600","apneia sono","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/astigmatismo","Astigmatismo: o que é, sintomas e tratamento","1","2","2006.4","6600","astigmatismo","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/avc-acidente-vascular-cerebral","AVC - Acidente Vascular Cerebral: o que é, sintomas ...","1","2","2006.4","6600","avc","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/dores-nas-costas-como-prevenir-e-tratar","Dores nas costas: como prevenir e tratar","1","4","2006.4","6600","costas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/hospitais-e-clinicas/hospital-cuf-acores","Hospital CUF Açores","1","1","2006.4","6600","cuf açores","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/hospitais-e-clinicas/clinica-cuf-quinta-da-lomba-barreiro","Clínica CUF Quinta da Lomba - Barreiro","1","1","2006.4","6600","cuf barreiro","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/hospitais-e-clinicas/clinica-cuf-penafiel","Clínica CUF Penafiel","1","3","2006.4","6600","cuf penafiel","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/diabetes","Diabetes: o que é, sintomas e tratamento","1","2","2006.4","6600","diabetes","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/drenagem-linfatica-em-que-casos-esta-indicada","Drenagem linfática: em que casos está indicada?","1","1","2006.4","6600","drenagem linfatica","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/quais-os-perigos-da-lagarta-do-pinheiro","Quais os perigos da lagarta do pinheiro?","1","2","2006.4","6600","lagarta do pinheiro","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/leucocitos-o-que-sao-e-para-que-servem","Leucócitos: o que são e para que servem","1","2","2006.4","6600","leucocitos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/molusco-contagioso","Molusco contagioso: o que é, sintomas e tratamento","1","2","2006.4","6600","molusco contagioso","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/pneumonia","Pneumonia: o que é, sintomas e tratamento","1","2","2006.4","6600","pneumonia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/psoriase","Psoríase: o que é, sintomas e tratamento","1","2","2006.4","6600","psoríase","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/rosacea","Rosácea: o que é, sintomas e tratamento","1","2","2006.4","6600","rosacea","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/infecoes-por-salmonella","Infeções por Salmonella: o que é, sintomas e tratamento","1","2","2006.4","6600","salmonella","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/urticaria","Urticária: o que é, sintomas e tratamento","1","2","2006.4","6600","urticaria","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/litiase-da-vesicula-biliar","Litíase da vesícula biliar: o que é, sintomas e tratamento","1","3","2006.4","6600","vesícula","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/especialidades/estomatologia","Estomatologia","1","1","2006.4","6600","estomatologia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/especialidades/ginecologia-obstetricia","Ginecologia-Obstetrícia: consultas","1","4","2006.4","6600","ginecologistas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/povoa-de-varzim/pt/","Hospital da Luz Póvoa de Varzim","1","1","2006.4","6600","hospital da luz póvoa de varzim","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/vila-real/pt/","Hospital da Luz Vila Real","1","1","2006.4","6600","hospital da luz vila real","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas","Hospitais e Clínicas","1","4","2006.4","6600","clinicas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/hospital-lusiadas-alfragide/corpo-clinico","Corpo clínico - Hospital Lusíadas Alfragide","1","1","2006.4","6600","hospital lusíadas alfragide","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/clinica-lusiadas-almada","Clínica Lusíadas Almada","1","1","2006.4","6600","lusiadas almada","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/sintomas-tratamentos/tensao-arterial-sinais-alarme","Tensão arterial: sinais de alarme","1","2","2006.4","6600","tensao arterial","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/saude-a-z/colesterol","Colesterol: o que é, sintomas e tratamento","1","5","1960.2","12100","colesterol","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/kefir-um-probiotico-feito-de-leite-fermentado","Kefir: um probiótico feito de leite fermentado","1","4","1960.2","12100","kefir","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/prebioticos-probioticos-alimentos-fermentados","Prebióticos, probióticos, alimentos fermentados","1","3","1960.2","12100","probioticos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"cuf.pt","https://www.cuf.pt/mais-saude/sarna-humana-como-diagnosticar","Sarna humana: como diagnosticar?","1","4","1960.2","12100","sarna","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/saude-familia/analises-clinicas-glossario","Análises clínicas: o glossário","1","6","1960.2","12100","análise clínica","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas-cronicas/que-zona-ou-herpes-zoster","O que é a zona ou herpes-zóster?","1","4","1960.2","12100","doença da zona","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/sintomas-tratamentos/passar-uma-alianca-olho-faz-desaparecer-um-tercolho","Passar uma aliança no olho faz desaparecer um terçolho?","1","4","1960.2","12100","terçolho","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/saude-mulher/rejuvenescimento-vulva-vagina","Rejuvenescimento da vulva e da vagina","1","4","1960.2","12100","vaginal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","Baixa médica: como pedir, quais os meus direitos e ...","122","1","1945.09","43750","baixa medica | atestados medicos | quanto se recebe de baixa | baixa médica pagamento | baixa medica | segurança social baixa médica pagamentos | baixa por internamento é paga a 100 | quem pode passar baixa médica | quem pode passar baixa médica | baixa médica pagamento | pedir baixa online | baixa medica valores | baixa médica valores | segurança social baixa medica pagamentos | baixa médica adse pagamento","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/en/health-dictionary/c-reactive-protein","C-reactive protein","2","5","1926.54","19800","c reactive protein | c-reactive protein","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/acucar-mascavado-preferivel-ao-acucar-branco","O açúcar mascavado é preferível ao açúcar branco?","2","2","1763.2","5800","açucar mascavado | açúcar mascavado","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/criancas/idade-escolar/escarlatina-que","Escarlatina: o que é?","1","5","1761.13","18100","escarlatina","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/dor-nas-costas/","Dor nas costas e na Lombar: Como prevenir e Aliviar ...","2","5","1652.4","10200","costas | dor fundo das costas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/alforrecas-caravelas-portuguesas-distinguir-proteger","Alforrecas e caravelas-portuguesas: distinga-as e proteja-se!","1","2","1641.6","5400","alforreca","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/infecoes-sexualmentre-transmissiveis-ists","Infeções sexualmente transmissíveis (ISTs)","1","4","1603.8","9900","dsts","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/picada-peixe-aranha-que-fazer","Picada de peixe-aranha: o que fazer?","1","5","1603.8","9900","peixe aranha","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/torres-de-lisboa/pt/no-hospital/mapa-do-hospital","localizações e pisos | Hospital da Luz Torres de Lisboa","1","2","1603.8","9900","torres de lisboa edifício e","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/pe-atleta-que-como-tratar","Pé de atleta: o que é e como tratar","1","4","1603.8","9900","pe de atleta","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/nutricao-dieta/tremocos-serao-um-snack-saudavel","Tremoços: serão um snack saudável?","1","5","1603.8","9900","tremoços","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/como-e-quando-fazer-teste-gravidez","Como e quando fazer um teste de gravidez?","1","4","1440.04","14800","teste de gravidez","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/doencas-cronicas/esteatose-hepatica-ou-figado-gordo-que","Esteatose hepática ou fígado gordo: o que é","1","5","1440.04","14800","fígado gordo","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/varicela-ou-sarampo","Varicela ou sarampo?","1","6","1440.04","14800","varicela","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/como-ser-vegan-saudavel","Como ser vegan e saudável","1","4","1440.04","14800","vegan","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/dieta-e-nutricao/beneficios-da-beterraba-para-a-sua-saude/","Conheça os benefícios da beterraba para o seu bem-estar","3","4","1409.4","8700","benefícios beterraba | beterraba beneficios | beterraba benefícios","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/gripe-h3n2/","H3N2: Quais os sintomas desta nova variante da gripe","24","1","1344.92","20600","sintomas gripe k | gripe k | gripe h3n2 sintomas | h3n2 | gripe h3n2 | gripe nova | nova gripe | sintomas gripe k | gripe a: sintomas | nova gripe em portugal | h3n2 sintomas | nova gripe sintomas | sintomas da nova gripe | gripe h3n2 | h3n2 sintomas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/brazilian-butt-lift-bbl","Brazilian butt lift (BBL): o que é | Hospital da ...","1","1","1337.6","4400","bbl","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/mononucleose-doenca-do-beijo","Mononucleose infecciosa ou doença do beijo","1","2","1337.6","4400","doença do beijinho","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/funchal/pt/encontre-um-medico","Médicos e outros profissionais | Hospital da Luz Funchal","1","1","1337.6","4400","hospital da luz funchal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/o-jejum-intermitente","O jejum intermitente é a melhor dieta?","1","2","1337.6","4400","jejum intermitente","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/lisboa/pt/especialidades/ortopedia","Ortopedia: consultas, tratamentos | Hospital da Luz Lisboa","1","6","1337.6","4400","ortopedistas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/saude-familia/jet-lag-porque-acontece-que-faz-ao-seu-corpo","Jet Lag: porque acontece e o que faz ao seu corpo","1","2","1337.6","4400","jet lag","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/tromboflebite-que-diagnostico-tratamento","Tromboflebite: o que é; diagnóstico e tratamento","1","2","1337.6","4400","tromboflebite","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/seguros-de-saude/medis-dental/","Seguro Médis Dental: proteção completa para a sua ...","1","1","1337.6","4400","medis dental","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/sifilis","Sífilis","1","4","1312.2","8100","syphilis","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/que-furunculo","O que é o furúnculo?","1","4","1312.2","8100","furúnculos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/en/urgent-care-and-walk-in-consultations","Urgent Care and Walk-in Consultations","1","5","1312.2","8100","hospital near me","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/doencas-da-tiroide-prevencao-sintomas-e-tratamento/","Doenças da tiroide: prevenção, sintomas e tratamento","1","4","1312.2","8100","tiroide","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/guia-medis/","Guia Médis uma rede de prestadores de cuidados de saúde","4","1","1260.2","5500","clinica medis | rede medis | médis clínicas com acordo | guia medis","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/simulador/","Simulador de seguro saúde","4","1","1234.24","4060","seguro medis | seguro saude simulador | simulador seguro saude | simulador seguro saúde","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/bem-estar/conselhos-para-se-livrar-piolhos","Conselhos para se livrar dos piolhos","1","6","1192.79","18100","piolhos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/atestados/","Atestados Online - Consulta para atestado por 29€","6","1","1178.97","10830","atestados medicos | atestado médico | atestado medico | atestado medico online | atestado.medico online | atestado","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/lisboa/pt/servicos/analises-clinicas","Análises clínicas - Lisboa","1","8","1177.33","12100","analises clinicas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/secura-vaginal-fale-com-ginecologista","Secura vaginal? Fale com o seu ginecologista","1","5","1177.33","12100","vaginal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/bem-estar/como-preservar-memoria","Como preservar a memória","1","5","1177.33","12100","memória","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/um-dia-cumprir-roda-alimentos","Um dia a cumprir a Roda dos Alimentos","1","5","1177.33","12100","roda dos alimentos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/sarna-humana-ou-escabiose-conheca-esta-doenca-pele","Sarna humana ou escabiose: conheça esta doença de pele","1","5","1177.33","12100","sarna","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/balanite-postite-balanopostite","Balanite, postite e balanopostite: o que são","1","2","1094.4","3600","balanite","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/receitas-bowls-nossas-nutricionistas","6 receitas de bowls das nossas nutricionistas","1","1","1094.4","3600","bowl","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/tratamento-atrofia-vaginal-com-estrogenios","Tratamento da atrofia vaginal com estrogénios","1","4","1094.4","3600","estrogenios","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/como-prevenir-tratar-frieiras","Como prevenir e tratar frieiras","1","2","1094.4","3600","frieiras","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/dieta-sem-gluten","Dieta sem glúten é sempre uma boa opção?","1","2","1094.4","3600","gluten","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/gravidez-ectopica","Gravidez ectópica","1","2","1094.4","3600","gravidez ectópica","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/sarna-escabiose-humana","Sarna ou escabiose humana","1","2","1094.4","3600","sarna humana","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/quando-a-urina-fica-diferente","Quando a urina fica diferente","1","4","1094.4","3600","urina","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/3-factos-que-deve-conhecer-sobre-acucar","3 factos que deve conhecer sobre o açúcar","1","3","1094.4","3600","açúcar","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/bem-estar/prevencao-estilo-vida/toxina-botulinica-botox-que-quais-vantagens-desvantagens","Toxina Botulínica (Botox): O Que É, Quais as Vantagens e ...","1","3","1094.4","3600","botox","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/cancro/cancro-pele-conheca-diferentes-tipos","Cancro da pele: conheça os diferentes tipos","1","2","1094.4","3600","cancros de pele","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/saude-familia/calvicie-por-que-ha-homens-carecas-outros-nao","Calvície: por que há homens carecas e outros não?","1","4","1094.4","3600","carecas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
