raw_url,source_file,kind
"/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-08-04,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-08-01,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-08-01,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-06-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-28,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-07-28,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-07-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-07-14,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-14,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-08,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-07-18,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/tadalafil-far-beyond-erectile-dysfunction-understand-guide-and-protect,https://www.myglobalhealth.online/post/tadalafil-far-beyond-erectile-dysfunction-understand-guide-and-protect,nofollow,live,2026-07-08,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-24,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-20,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-16,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-03,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-06-14,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-13,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-10,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-05-31,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-05-30,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-05-26,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/osentia-fracture-risk-assessment-test,,dofollow,live,2026-05-14,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/thyroid-home-blood-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/female-hormone-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/haemochromatosis-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/genetic-lactose-intolereance-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
