dropped_url_id,merged_into,raw_url_before
U000686,U000671,"/czechia-doctors/mudr-libor-hlavaty,idn,0,1,0,4,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000687,U000671,"/czechia-doctors/mudr-libor-hlavaty,ind,0,1,0,12,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000688,U000671,"/czechia-doctors/mudr-libor-hlavaty,ita,0,1,0,5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000689,U000671,"/czechia-doctors/mudr-libor-hlavaty,ken,0,1,0,7,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000690,U000671,"/czechia-doctors/mudr-libor-hlavaty,kor,0,1,0,18,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000691,U000671,"/czechia-doctors/mudr-libor-hlavaty,phl,0,1,0,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000692,U000671,"/czechia-doctors/mudr-libor-hlavaty,prt,0,1,0,5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000693,U000671,"/czechia-doctors/mudr-libor-hlavaty,usa,0,1,0,4,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000694,U000671,"/czechia-doctors/mudr-libor-hlavaty,zaf,0,1,0,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000696,U000695,"/czechia-doctors/mudr-michael-nytra,0,3,0,2.666666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000697,U000695,"/czechia-doctors/mudr-michael-nytra,1,6,0.16666666666666666,6,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000698,U000695,"/czechia-doctors/mudr-michael-nytra,2,21,0.09523809523809523,8.142857142857142,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000699,U000695,"/czechia-doctors/mudr-michael-nytra,3,13,0.23076923076923078,11.923076923076923,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000700,U000695,"/czechia-doctors/mudr-michael-nytra,3,30,0.1,11.533333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000701,U000695,"/czechia-doctors/mudr-michael-nytra,4,35,0.11428571428571428,5.714285714285714,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000702,U000695,"/czechia-doctors/mudr-michael-nytra,8,70,0.11428571428571428,4.485714285714286,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000703,U000695,"/czechia-doctors/mudr-michael-nytra,aut,0,1,0,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000704,U000695,"/czechia-doctors/mudr-michael-nytra,cze,0,1,0,5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000705,U000695,"/czechia-doctors/mudr-michael-nytra,dnk,0,1,0,30,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000706,U000695,"/czechia-doctors/mudr-michael-nytra,egy,0,7,0,11.714285714285714,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000707,U000695,"/czechia-doctors/mudr-michael-nytra,pol,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000708,U000695,"/czechia-doctors/mudr-michael-nytra,sau,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000709,U000695,"/czechia-doctors/mudr-michael-nytra,svk,0,1,0,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000710,U000695,"/czechia-doctors/mudr-michael-nytra,usa,0,1,0,7,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000712,U000711,"/czechia-doctors/mudr-nataliya-kharlamova,0,9,0,11.555555555555555,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000713,U000711,"/czechia-doctors/mudr-nataliya-kharlamova,1,24,0.041666666666666664,12.833333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000714,U000711,"/czechia-doctors/mudr-nataliya-kharlamova,2,13,0.15384615384615385,15.23076923076923,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000715,U000711,"/czechia-doctors/mudr-nataliya-kharlamova,2,8,0.25,2.125,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000716,U000711,"/czechia-doctors/mudr-nataliya-kharlamova,3,6,0.5,3,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000717,U000711,"/czechia-doctors/mudr-nataliya-kharlamova,bel,0,1,0,7,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000719,U000718,"/czechia-doctors/mudr-romana-pavlu,0,1,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000720,U000718,"/czechia-doctors/mudr-romana-pavlu,0,1,0,5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000721,U000718,"/czechia-doctors/mudr-romana-pavlu,0,4,0,3.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000722,U000718,"/czechia-doctors/mudr-romana-pavlu,1,21,0.047619047619047616,9.238095238095237,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000723,U000718,"/czechia-doctors/mudr-romana-pavlu,3,19,0.15789473684210525,10.421052631578947,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000725,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,11,0,11.181818181818182,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000726,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,16,0,12.3125,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000727,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,22,0,8.181818181818182,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000728,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,40,0,7.575,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000729,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,7,0,5.285714285714286,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000730,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,95,0,6.6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000731,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,1,12,0.08333333333333333,7.333333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000732,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,5,14,0.35714285714285715,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000733,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,aus,0,7,0,8.428571428571429,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000734,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,aut,0,1,0,10,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000735,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,bra,0,1,0,6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000736,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,can,0,4,0,7.75,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000737,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,che,0,2,0,5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000738,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,col,0,2,0,10,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000739,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,deu,0,1,0,11,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000740,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,dnk,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000741,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,ecu,0,2,0,2.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000742,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,esp,0,1,0,12,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000743,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,fin,0,1,0,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000744,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,gbr,0,2,0,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000745,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,ita,0,7,0,8.285714285714285,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000746,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,nld,0,2,0,9.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000747,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,pan,0,1,0,10,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000748,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,pol,0,3,0,3.6666666666666665,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000749,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,sgp,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000750,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,svn,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000751,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,swe,0,1,0,7,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000752,U000724,"/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,usa,0,7,0,7.571428571428571,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000754,U000753,"/czechia-doctors/mudr-yasmin-holz,0,1,0,10,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000755,U000753,"/czechia-doctors/mudr-yasmin-holz,2,16,0.125,7.75,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000756,U000753,"/czechia-doctors/mudr-yasmin-holz,cze,0,2,0,4,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000757,U000753,"/czechia-doctors/mudr-yasmin-holz,hun,0,1,0,6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000758,U000753,"/czechia-doctors/mudr-yasmin-holz,idn,0,1,0,7,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U000759,U000753,"/czechia-doctors/mudr-yasmin-holz,isr,1,1,1,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001235,U001234,"/es/czechia-doctors/mudr-ahmed-maklad,arg,0,2,0,12,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001236,U001234,"/es/czechia-doctors/mudr-ahmed-maklad,esp,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001237,U001234,"/es/czechia-doctors/mudr-ahmed-maklad,ven,0,2,0,10,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001239,U001238,"/es/czechia-doctors/mudr-jana-cyplinska,11,28,0.39285714285714285,2.821428571428571,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001240,U001238,"/es/czechia-doctors/mudr-jana-cyplinska,13,44,0.29545454545454547,2.9545454545454546,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001241,U001238,"/es/czechia-doctors/mudr-jana-cyplinska,16,43,0.37209302325581395,2.2093023255813953,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001242,U001238,"/es/czechia-doctors/mudr-jana-cyplinska,4,29,0.13793103448275862,10.379310344827585,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001243,U001238,"/es/czechia-doctors/mudr-jana-cyplinska,7,19,0.3684210526315789,1.9473684210526314,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001244,U001238,"/es/czechia-doctors/mudr-jana-cyplinska,esp,2,5,0.4,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001248,U001247,"/es/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,2,0,77.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001249,U001247,"/es/czechia-doctors/mudr-vojt%C4%9Bch-%C4%8Dern%C3%BD,0,3,0,40.666666666666664,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001251,U001250,"/es/general-5,0,1,0,2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001256,U001255,"/es/gift-card,0,3,0,50.333333333333336,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001257,U001255,"/es/gift-card,0,8,0,23.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001258,U001255,"/es/gift-card,1,4,0.25,5.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001259,U001255,"/es/gift-card,esp,0,5,0,7.6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001261,U001260,"/es/ireland-doctors/dr-ahmed-maklad,0,3,0,2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001262,U001260,"/es/ireland-doctors/dr-ahmed-maklad,0,3,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001263,U001260,"/es/ireland-doctors/dr-ahmed-maklad,0,6,0,41.666666666666664,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001264,U001260,"/es/ireland-doctors/dr-ahmed-maklad,col,0,1,0,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001266,U001265,"/es/ireland-doctors/dr-fatima-ali,0,2,0,123.5,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001267,U001265,"/es/ireland-doctors/dr-fatima-ali,0,6,0,18.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001268,U001265,"/es/ireland-doctors/dr-fatima-ali,1,7,0.14285714285714285,3.4285714285714284,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001269,U001265,"/es/ireland-doctors/dr-fatima-ali,fra,0,1,0,77,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001270,U001265,"/es/ireland-doctors/dr-fatima-ali,per,0,1,0,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001271,U001265,"/es/ireland-doctors/dr-fatima-ali,usa,0,1,0,6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001275,U001274,"/es/ireland-doctors/dr-mirza-aun-mohammad,0,1,0,3,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001276,U001274,"/es/ireland-doctors/dr-mirza-aun-mohammad,0,1,0,7,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001277,U001274,"/es/ireland-doctors/dr-mirza-aun-mohammad,esp,0,1,0,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001279,U001278,"/es/ireland-doctors/dr-mohammed-omar,0,2,0,5.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001280,U001278,"/es/ireland-doctors/dr-mohammed-omar,irl,0,2,0,19,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001282,U001281,"/es/ireland-doctors/dr-muhammad-mataro,0,1,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001283,U001281,"/es/ireland-doctors/dr-muhammad-mataro,0,4,0,12,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001285,U001284,"/es/ireland-doctors/dr-muhammad-tahir-arain,0,2,0,9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001286,U001284,"/es/ireland-doctors/dr-muhammad-tahir-arain,0,8,0,6.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001287,U001284,"/es/ireland-doctors/dr-muhammad-tahir-arain,1,11,0.09090909090909091,7.090909090909091,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001288,U001284,"/es/ireland-doctors/dr-muhammad-tahir-arain,1,9,0.1111111111111111,6.111111111111111,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001289,U001284,"/es/ireland-doctors/dr-muhammad-tahir-arain,usa,0,2,0,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001291,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,0,1,0,5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001292,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,0,18,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001293,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,0,3,0,7.333333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001294,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,0,6,0,50.333333333333336,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001295,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,0,6,0,7.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001296,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,1,6,0.16666666666666666,12.166666666666666,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001297,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,2,31,0.06451612903225806,11.096774193548388,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001298,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,arg,0,1,0,5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001299,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,esp,0,2,0,3.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001300,U001290,"/es/ireland-doctors/dr-tiago-miguel-figueira,irl,0,26,0,11.807692307692308,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001302,U001301,"/es/ireland-doctors/dr-yousif-mohamed,0,1,0,8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001304,U001303,"/es/ireland-doctors/physiotherapeut-priscila-figueiredo,0,5,0,13.2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001305,U001303,"/es/ireland-doctors/physiotherapeut-priscila-figueiredo,0,9,0,32.55555555555556,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001306,U001303,"/es/ireland-doctors/physiotherapeut-priscila-figueiredo,1,1,1,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001307,U001303,"/es/ireland-doctors/physiotherapeut-priscila-figueiredo,1,2,0.5,7.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001308,U001303,"/es/ireland-doctors/physiotherapeut-priscila-figueiredo,col,0,1,0,6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001309,U001303,"/es/ireland-doctors/physiotherapeut-priscila-figueiredo,mex,0,1,0,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001313,U001312,"/es/portugal-doctors/dr-egas-moura,0,13,0,11.23076923076923,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001314,U001312,"/es/portugal-doctors/dr-egas-moura,0,6,0,27.333333333333332,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001315,U001312,"/es/portugal-doctors/dr-egas-moura,1,15,0.06666666666666667,18.8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001316,U001312,"/es/portugal-doctors/dr-egas-moura,1,5,0.2,22,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001317,U001312,"/es/portugal-doctors/dr-egas-moura,2,32,0.0625,5.5625,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001319,U001318,"/es/portugal-doctors/dr-luis-infante,0,2,0,6.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001320,U001318,"/es/portugal-doctors/dr-luis-infante,0,3,0,6.666666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001321,U001318,"/es/portugal-doctors/dr-luis-infante,1,30,0.03333333333333333,6.166666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001323,U001322,"/es/portugal-doctors/dr-rui-diogo-rodrigues,0,12,0,6.833333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001324,U001322,"/es/portugal-doctors/dr-rui-diogo-rodrigues,0,2,0,6.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001325,U001322,"/es/portugal-doctors/dr-rui-diogo-rodrigues,0,2,0,7,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001326,U001322,"/es/portugal-doctors/dr-rui-diogo-rodrigues,0,3,0,1.3333333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001327,U001322,"/es/portugal-doctors/dr-rui-diogo-rodrigues,0,6,0,11.833333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001328,U001322,"/es/portugal-doctors/dr-rui-diogo-rodrigues,and,0,1,0,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001330,U001329,"/es/portugal-doctors/dr-telmo-coelho,col,0,1,0,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001331,U001329,"/es/portugal-doctors/dr-telmo-coelho,lux,0,1,0,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001332,U001329,"/es/portugal-doctors/dr-telmo-coelho,usa,0,2,0,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001335,U001334,"/es/portugal-doctors/dra-margarida-andrade,0,10,0,15.4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001336,U001334,"/es/portugal-doctors/dra-margarida-andrade,0,2,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001337,U001334,"/es/portugal-doctors/dra-margarida-andrade,0,5,0,4.6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001338,U001334,"/es/portugal-doctors/dra-margarida-andrade,1,19,0.05263157894736842,12.263157894736842,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001339,U001334,"/es/portugal-doctors/dra-margarida-andrade,1,21,0.047619047619047616,5.285714285714286,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
