"source_domain","source_batch","keyword","detected_language","search_volume","keyword_difficulty","cpc_eur","competition","intent","trend","serp_features","position","ranking_url","estimated_traffic","collected_at"
"dronline.pt","pt_ranked_dronline.pt_200","receita online","pt","390","0","2.9800000190734863","0.3100000023841858","informational","[{""year"":2026,""month"":7,""search_volume"":320},{""year"":2026,""month"":6,""search_volume"":320},{""year"":2026,""month"":5,""search_volume"":320},{""year"":2026,""month"":4,""search_volume"":320},{""year"":2026,""month"":3,""search_volume"":320},{""year"":2026,""month"":2,""search_volume"":390},{""year"":2026,""month"":1,""search_volume"":590},{""year"":2025,""month"":12,""search_volume"":480},{""year"":2025,""month"":11,""search_volume"":390},{""year"":2025,""month"":10,""search_volume"":390},{""year"":2025,""month"":9,""search_volume"":390},{""year"":2025,""month"":8,""search_volume"":390}]","organic|video|related_searches","9","https://dronline.pt/produto/renovar-receita-medica/","5.849999904632568","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa médica 3 dias e paga","pt","170","0","0.019999999552965164","0.10999999940395355","informational","[{""year"":2026,""month"":6,""search_volume"":90},{""year"":2026,""month"":5,""search_volume"":140},{""year"":2026,""month"":4,""search_volume"":140},{""year"":2026,""month"":3,""search_volume"":140},{""year"":2026,""month"":2,""search_volume"":110},{""year"":2026,""month"":1,""search_volume"":210},{""year"":2025,""month"":12,""search_volume"":260},{""year"":2025,""month"":11,""search_volume"":260},{""year"":2025,""month"":10,""search_volume"":260},{""year"":2025,""month"":9,""search_volume"":210},{""year"":2025,""month"":8,""search_volume"":210},{""year"":2025,""month"":7,""search_volume"":260}]","ai_overview|organic|people_also_ask|related_searches","1","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa por cirurgia quanto se recebe","pt","170","0","0.05000000074505806","0.05000000074505806","commercial","[{""year"":2026,""month"":7,""search_volume"":170},{""year"":2026,""month"":6,""search_volume"":170},{""year"":2026,""month"":5,""search_volume"":210},{""year"":2026,""month"":4,""search_volume"":210},{""year"":2026,""month"":3,""search_volume"":210},{""year"":2026,""month"":2,""search_volume"":210},{""year"":2026,""month"":1,""search_volume"":210},{""year"":2025,""month"":12,""search_volume"":110},{""year"":2025,""month"":11,""search_volume"":140},{""year"":2025,""month"":10,""search_volume"":140},{""year"":2025,""month"":9,""search_volume"":50},{""year"":2025,""month"":8,""search_volume"":50}]","ai_overview|organic|people_also_ask|related_searches","8","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa por internamento","pt","170","0","","0.009999999776482582","informational","[{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":170},{""year"":2026,""month"":4,""search_volume"":110},{""year"":2026,""month"":3,""search_volume"":170},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":170},{""year"":2025,""month"":12,""search_volume"":110},{""year"":2025,""month"":11,""search_volume"":210},{""year"":2025,""month"":10,""search_volume"":260},{""year"":2025,""month"":9,""search_volume"":170},{""year"":2025,""month"":8,""search_volume"":170},{""year"":2025,""month"":7,""search_volume"":170}]","ai_overview|organic|people_also_ask|related_searches","8","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","quais as baixas pagas a 100","pt","170","0","","0.019999999552965164","informational","[{""year"":2026,""month"":7,""search_volume"":90},{""year"":2026,""month"":6,""search_volume"":90},{""year"":2026,""month"":5,""search_volume"":110},{""year"":2026,""month"":4,""search_volume"":110},{""year"":2026,""month"":3,""search_volume"":140},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":140},{""year"":2025,""month"":12,""search_volume"":50},{""year"":2025,""month"":11,""search_volume"":110},{""year"":2025,""month"":10,""search_volume"":320},{""year"":2025,""month"":9,""search_volume"":390},{""year"":2025,""month"":8,""search_volume"":260}]","featured_snippet|people_also_ask|organic|related_searches","8","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","saude online","en","170","36","1.809999942779541","0.09000000357627869","informational","[{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":170},{""year"":2026,""month"":4,""search_volume"":210},{""year"":2026,""month"":3,""search_volume"":170},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":170},{""year"":2025,""month"":12,""search_volume"":110},{""year"":2025,""month"":11,""search_volume"":210},{""year"":2025,""month"":10,""search_volume"":170},{""year"":2025,""month"":9,""search_volume"":210},{""year"":2025,""month"":8,""search_volume"":140},{""year"":2025,""month"":7,""search_volume"":210}]","organic|related_searches|knowledge_graph|google_reviews","6","https://dronline.pt/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","telemedicina portugal","tr","170","0","3.619999885559082","0.7400000095367432","informational","[{""year"":2026,""month"":7,""search_volume"":140},{""year"":2026,""month"":6,""search_volume"":210},{""year"":2026,""month"":5,""search_volume"":260},{""year"":2026,""month"":4,""search_volume"":260},{""year"":2026,""month"":3,""search_volume"":260},{""year"":2026,""month"":2,""search_volume"":170},{""year"":2026,""month"":1,""search_volume"":260},{""year"":2025,""month"":12,""search_volume"":210},{""year"":2025,""month"":11,""search_volume"":90},{""year"":2025,""month"":10,""search_volume"":140},{""year"":2025,""month"":9,""search_volume"":110},{""year"":2025,""month"":8,""search_volume"":170}]","ai_overview|organic|people_also_ask|related_searches","1","https://dronline.pt/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","telemedicina portugal","tr","170","0","3.619999885559082","0.7400000095367432","informational","[{""year"":2026,""month"":7,""search_volume"":140},{""year"":2026,""month"":6,""search_volume"":210},{""year"":2026,""month"":5,""search_volume"":260},{""year"":2026,""month"":4,""search_volume"":260},{""year"":2026,""month"":3,""search_volume"":260},{""year"":2026,""month"":2,""search_volume"":170},{""year"":2026,""month"":1,""search_volume"":260},{""year"":2025,""month"":12,""search_volume"":210},{""year"":2025,""month"":11,""search_volume"":90},{""year"":2025,""month"":10,""search_volume"":140},{""year"":2025,""month"":9,""search_volume"":110},{""year"":2025,""month"":8,""search_volume"":170}]","ai_overview|organic|people_also_ask|related_searches","8","https://dronline.pt/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","teste de alergias preço portugal","pt","170","0","","0.03999999910593033","commercial","[{""year"":2026,""month"":7,""search_volume"":110},{""year"":2026,""month"":6,""search_volume"":110},{""year"":2026,""month"":5,""search_volume"":170},{""year"":2026,""month"":4,""search_volume"":170},{""year"":2026,""month"":3,""search_volume"":210},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":170},{""year"":2025,""month"":12,""search_volume"":110},{""year"":2025,""month"":11,""search_volume"":170},{""year"":2025,""month"":10,""search_volume"":260},{""year"":2025,""month"":9,""search_volume"":260},{""year"":2025,""month"":8,""search_volume"":210}]","ai_overview|organic|people_also_ask|related_searches","8","https://dronline.pt/produto/consulta-das-alergias/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","valor baixa médica","gl","170","0","0.12999999523162842","0.1599999964237213","informational","[{""year"":2026,""month"":7,""search_volume"":140},{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":170},{""year"":2026,""month"":4,""search_volume"":170},{""year"":2026,""month"":3,""search_volume"":210},{""year"":2026,""month"":2,""search_volume"":170},{""year"":2026,""month"":1,""search_volume"":210},{""year"":2025,""month"":12,""search_volume"":140},{""year"":2025,""month"":11,""search_volume"":210},{""year"":2025,""month"":10,""search_volume"":210},{""year"":2025,""month"":9,""search_volume"":210},{""year"":2025,""month"":8,""search_volume"":210}]","ai_overview|organic|people_also_ask|related_searches","8","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","5.745999813079834","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","consulta do viajante online","pt","1000","5","2.680000066757202","0.7300000190734863","navigational","[{""year"":2026,""month"":6,""search_volume"":1000},{""year"":2026,""month"":5,""search_volume"":1300},{""year"":2026,""month"":4,""search_volume"":1000},{""year"":2026,""month"":3,""search_volume"":1300},{""year"":2026,""month"":2,""search_volume"":1000},{""year"":2026,""month"":1,""search_volume"":1300},{""year"":2025,""month"":12,""search_volume"":590},{""year"":2025,""month"":11,""search_volume"":720},{""year"":2025,""month"":10,""search_volume"":880},{""year"":2025,""month"":9,""search_volume"":1000},{""year"":2025,""month"":8,""search_volume"":1000},{""year"":2025,""month"":7,""search_volume"":1300}]","organic|people_also_ask|related_searches|knowledge_graph|google_reviews","16","https://dronline.pt/produto/videoconsulta-do-viajante/","5.599999904632568","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","o que é phda","pt","480","0","0.029999999329447746","0.07999999821186066","informational","[{""year"":2026,""month"":6,""search_volume"":590},{""year"":2026,""month"":5,""search_volume"":720},{""year"":2026,""month"":4,""search_volume"":590},{""year"":2026,""month"":3,""search_volume"":480},{""year"":2026,""month"":2,""search_volume"":390},{""year"":2026,""month"":1,""search_volume"":320},{""year"":2025,""month"":12,""search_volume"":390},{""year"":2025,""month"":11,""search_volume"":320},{""year"":2025,""month"":10,""search_volume"":390},{""year"":2025,""month"":9,""search_volume"":390},{""year"":2025,""month"":8,""search_volume"":590},{""year"":2025,""month"":7,""search_volume"":590}]","ai_overview|organic|people_also_ask|video|related_searches","1","https://dronline.pt/produto/transtorno-de-deficit-de-atencao-e-hiperatividade/","5.423999786376953","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","gripe b","es","720","0","0.029999999329447746","0.20000000298023224","informational","[{""year"":2026,""month"":7,""search_volume"":170},{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":480},{""year"":2026,""month"":4,""search_volume"":260},{""year"":2026,""month"":3,""search_volume"":480},{""year"":2026,""month"":2,""search_volume"":480},{""year"":2026,""month"":1,""search_volume"":1600},{""year"":2025,""month"":12,""search_volume"":3600},{""year"":2025,""month"":11,""search_volume"":880},{""year"":2025,""month"":10,""search_volume"":590},{""year"":2025,""month"":9,""search_volume"":480},{""year"":2025,""month"":8,""search_volume"":390}]","ai_overview|organic|people_also_ask|images|related_searches","16","https://dronline.pt/gripe-b/","5.400000095367432","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","imt driving licence tracking","en","210","3","","0.009999999776482582","navigational","[{""year"":2026,""month"":7,""search_volume"":170},{""year"":2026,""month"":6,""search_volume"":170},{""year"":2026,""month"":5,""search_volume"":140},{""year"":2026,""month"":4,""search_volume"":170},{""year"":2026,""month"":3,""search_volume"":110},{""year"":2026,""month"":2,""search_volume"":170},{""year"":2026,""month"":1,""search_volume"":140},{""year"":2025,""month"":12,""search_volume"":170},{""year"":2025,""month"":11,""search_volume"":390},{""year"":2025,""month"":10,""search_volume"":480},{""year"":2025,""month"":9,""search_volume"":210},{""year"":2025,""month"":8,""search_volume"":260}]","ai_overview|organic|people_also_ask|related_searches","9","https://dronline.pt/en/atestado-de-conducao-apoio-imtonline-test/","5.375999927520752","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","vírus da gripe","pt","210","0","","0.029999999329447746","informational","[{""year"":2026,""month"":7,""search_volume"":40},{""year"":2026,""month"":6,""search_volume"":90},{""year"":2026,""month"":5,""search_volume"":210},{""year"":2026,""month"":4,""search_volume"":110},{""year"":2026,""month"":3,""search_volume"":140},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":390},{""year"":2025,""month"":12,""search_volume"":880},{""year"":2025,""month"":11,""search_volume"":320},{""year"":2025,""month"":10,""search_volume"":210},{""year"":2025,""month"":9,""search_volume"":170},{""year"":2025,""month"":8,""search_volume"":70}]","ai_overview|organic|people_also_ask|related_searches|images","9","https://dronline.pt/gripe-h3n2/","5.375999927520752","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","endocrinologia consulta","it","590","0","1.5099999904632568","0.47999998927116394","informational","[{""year"":2026,""month"":7,""search_volume"":720},{""year"":2026,""month"":6,""search_volume"":720},{""year"":2026,""month"":5,""search_volume"":720},{""year"":2026,""month"":4,""search_volume"":720},{""year"":2026,""month"":3,""search_volume"":720},{""year"":2026,""month"":2,""search_volume"":590},{""year"":2026,""month"":1,""search_volume"":480},{""year"":2025,""month"":12,""search_volume"":390},{""year"":2025,""month"":11,""search_volume"":480},{""year"":2025,""month"":10,""search_volume"":590},{""year"":2025,""month"":9,""search_volume"":590},{""year"":2025,""month"":8,""search_volume"":480}]","organic|local_pack|people_also_ask|images|related_searches","17","https://dronline.pt/produto/endocrinologista/","5.36899995803833","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa médica: como funciona","es","110","0","0.15000000596046448","0.23999999463558197","informational","[{""year"":2026,""month"":7,""search_volume"":90},{""year"":2026,""month"":6,""search_volume"":110},{""year"":2026,""month"":5,""search_volume"":90},{""year"":2026,""month"":4,""search_volume"":90},{""year"":2026,""month"":3,""search_volume"":140},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":140},{""year"":2025,""month"":12,""search_volume"":140},{""year"":2025,""month"":11,""search_volume"":140},{""year"":2025,""month"":10,""search_volume"":210},{""year"":2025,""month"":9,""search_volume"":140},{""year"":2025,""month"":8,""search_volume"":110}]","ai_overview|organic|people_also_ask|related_searches","7","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","5.158999919891357","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","alergias ao sol","pt","2400","0","0.46000000834465027","0.23000000417232513","informational","[{""year"":2026,""month"":7,""search_volume"":6600},{""year"":2026,""month"":6,""search_volume"":5400},{""year"":2026,""month"":5,""search_volume"":2400},{""year"":2026,""month"":4,""search_volume"":2400},{""year"":2026,""month"":3,""search_volume"":1000},{""year"":2026,""month"":2,""search_volume"":320},{""year"":2026,""month"":1,""search_volume"":170},{""year"":2025,""month"":12,""search_volume"":170},{""year"":2025,""month"":11,""search_volume"":260},{""year"":2025,""month"":10,""search_volume"":720},{""year"":2025,""month"":9,""search_volume"":1900},{""year"":2025,""month"":8,""search_volume"":8100}]","ai_overview|organic|people_also_ask|images","31","https://dronline.pt/alergia-ao-sol-os-varios-tipos-sintomas-e-tratamento/","5.039999961853027","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","alergias do sol","pt","2400","0","0.46000000834465027","0.23000000417232513","informational","[{""year"":2026,""month"":7,""search_volume"":6600},{""year"":2026,""month"":6,""search_volume"":5400},{""year"":2026,""month"":5,""search_volume"":2400},{""year"":2026,""month"":4,""search_volume"":2400},{""year"":2026,""month"":3,""search_volume"":1000},{""year"":2026,""month"":2,""search_volume"":320},{""year"":2026,""month"":1,""search_volume"":170},{""year"":2025,""month"":12,""search_volume"":170},{""year"":2025,""month"":11,""search_volume"":260},{""year"":2025,""month"":10,""search_volume"":720},{""year"":2025,""month"":9,""search_volume"":1900},{""year"":2025,""month"":8,""search_volume"":8100}]","ai_overview|organic|people_also_ask|related_searches|images","28","https://dronline.pt/alergia-ao-sol-os-varios-tipos-sintomas-e-tratamento/","5.039999961853027","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","doctor's","en","2400","6","2.819999933242798","0.09000000357627869","informational","[{""year"":2026,""month"":6,""search_volume"":1900},{""year"":2026,""month"":5,""search_volume"":2400},{""year"":2026,""month"":4,""search_volume"":2400},{""year"":2026,""month"":3,""search_volume"":1900},{""year"":2026,""month"":2,""search_volume"":1900},{""year"":2026,""month"":1,""search_volume"":1900},{""year"":2025,""month"":12,""search_volume"":1900},{""year"":2025,""month"":11,""search_volume"":1900},{""year"":2025,""month"":10,""search_volume"":4400},{""year"":2025,""month"":9,""search_volume"":2900},{""year"":2025,""month"":8,""search_volume"":2400},{""year"":2025,""month"":7,""search_volume"":2900}]","ai_overview|images|organic|people_also_ask|related_searches","61","https://dronline.pt/","5.039999961853027","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","renovar carta condução online","pt","2400","0","1.100000023841858","0.15000000596046448","transactional","[{""year"":2026,""month"":7,""search_volume"":1000},{""year"":2026,""month"":6,""search_volume"":1900},{""year"":2026,""month"":5,""search_volume"":2400},{""year"":2026,""month"":4,""search_volume"":1900},{""year"":2026,""month"":3,""search_volume"":3600},{""year"":2026,""month"":2,""search_volume"":2400},{""year"":2026,""month"":1,""search_volume"":2900},{""year"":2025,""month"":12,""search_volume"":1600},{""year"":2025,""month"":11,""search_volume"":2900},{""year"":2025,""month"":10,""search_volume"":2900},{""year"":2025,""month"":9,""search_volume"":2400},{""year"":2025,""month"":8,""search_volume"":1600}]","ai_overview|organic|people_also_ask|people_also_search|video|related_searches","55","https://dronline.pt/produto/atestado-de-conducao-apoio-imtonline/","5.039999961853027","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","renovação carta de condução online","pt","2400","0","1.3799999952316284","0.14000000059604645","transactional","[{""year"":2026,""month"":6,""search_volume"":2400},{""year"":2026,""month"":5,""search_volume"":2400},{""year"":2026,""month"":4,""search_volume"":2400},{""year"":2026,""month"":3,""search_volume"":3600},{""year"":2026,""month"":2,""search_volume"":2400},{""year"":2026,""month"":1,""search_volume"":3600},{""year"":2025,""month"":12,""search_volume"":1900},{""year"":2025,""month"":11,""search_volume"":2400},{""year"":2025,""month"":10,""search_volume"":2900},{""year"":2025,""month"":9,""search_volume"":2400},{""year"":2025,""month"":8,""search_volume"":1900},{""year"":2025,""month"":7,""search_volume"":2400}]","ai_overview|organic|people_also_ask|video|related_searches","46","https://dronline.pt/produto/atestado-de-conducao-apoio-imtonline/","5.039999961853027","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa psicológica paga a 100","pt","880","0","1.059999942779541","0.05999999865889549","informational","[{""year"":2026,""month"":7,""search_volume"":720},{""year"":2026,""month"":6,""search_volume"":590},{""year"":2026,""month"":5,""search_volume"":720},{""year"":2026,""month"":4,""search_volume"":720},{""year"":2026,""month"":3,""search_volume"":880},{""year"":2026,""month"":2,""search_volume"":720},{""year"":2026,""month"":1,""search_volume"":880},{""year"":2025,""month"":12,""search_volume"":590},{""year"":2025,""month"":11,""search_volume"":880},{""year"":2025,""month"":10,""search_volume"":1000},{""year"":2025,""month"":9,""search_volume"":880},{""year"":2025,""month"":8,""search_volume"":720}]","ai_overview|organic|people_also_ask|related_searches","17","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","4.927999973297119","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa psiquiatrica é paga a 100","pt","320","0","0.3199999928474426","0.05999999865889549","informational","[{""year"":2026,""month"":7,""search_volume"":320},{""year"":2026,""month"":6,""search_volume"":480},{""year"":2026,""month"":5,""search_volume"":390},{""year"":2026,""month"":4,""search_volume"":320},{""year"":2026,""month"":3,""search_volume"":390},{""year"":2026,""month"":2,""search_volume"":320},{""year"":2026,""month"":1,""search_volume"":320},{""year"":2025,""month"":12,""search_volume"":260},{""year"":2025,""month"":11,""search_volume"":320},{""year"":2025,""month"":10,""search_volume"":320},{""year"":2025,""month"":9,""search_volume"":260},{""year"":2025,""month"":8,""search_volume"":210}]","ai_overview|organic|people_also_ask|related_searches","11","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","4.800000190734863","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","receita médica online","pt","320","0","2.440000057220459","0.5","transactional","[{""year"":2026,""month"":7,""search_volume"":260},{""year"":2026,""month"":6,""search_volume"":320},{""year"":2026,""month"":5,""search_volume"":260},{""year"":2026,""month"":4,""search_volume"":320},{""year"":2026,""month"":3,""search_volume"":390},{""year"":2026,""month"":2,""search_volume"":320},{""year"":2026,""month"":1,""search_volume"":480},{""year"":2025,""month"":12,""search_volume"":320},{""year"":2025,""month"":11,""search_volume"":320},{""year"":2025,""month"":10,""search_volume"":320},{""year"":2025,""month"":9,""search_volume"":320},{""year"":2025,""month"":8,""search_volume"":390}]","organic|people_also_ask|related_searches","9","https://dronline.pt/produto/renovar-receita-medica/","4.800000190734863","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","baixa adse","pt","140","0","","0.029999999329447746","informational","[{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":170},{""year"":2026,""month"":4,""search_volume"":110},{""year"":2026,""month"":3,""search_volume"":170},{""year"":2026,""month"":2,""search_volume"":110},{""year"":2026,""month"":1,""search_volume"":140},{""year"":2025,""month"":12,""search_volume"":110},{""year"":2025,""month"":11,""search_volume"":110},{""year"":2025,""month"":10,""search_volume"":110},{""year"":2025,""month"":9,""search_volume"":110},{""year"":2025,""month"":8,""search_volume"":70},{""year"":2025,""month"":7,""search_volume"":140}]","organic|people_also_ask|ai_overview|images|related_searches","9","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","4.73199987411499","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","quanto se recebe de baixa medica","pt","140","0","0.07000000029802322","0.2199999988079071","informational","[{""year"":2026,""month"":7,""search_volume"":140},{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":170},{""year"":2026,""month"":4,""search_volume"":140},{""year"":2026,""month"":3,""search_volume"":140},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":110},{""year"":2025,""month"":12,""search_volume"":90},{""year"":2025,""month"":11,""search_volume"":90},{""year"":2025,""month"":10,""search_volume"":140},{""year"":2025,""month"":9,""search_volume"":110},{""year"":2025,""month"":8,""search_volume"":90}]","ai_overview|organic|people_also_ask|related_searches","8","https://dronline.pt/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","4.73199987411499","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","spider fish portugal","en","140","0","","0","informational","[{""year"":2026,""month"":6,""search_volume"":210},{""year"":2026,""month"":5,""search_volume"":140},{""year"":2026,""month"":4,""search_volume"":70},{""year"":2026,""month"":3,""search_volume"":50},{""year"":2026,""month"":2,""search_volume"":20},{""year"":2026,""month"":1,""search_volume"":10},{""year"":2025,""month"":12,""search_volume"":30},{""year"":2025,""month"":11,""search_volume"":50},{""year"":2025,""month"":10,""search_volume"":170},{""year"":2025,""month"":9,""search_volume"":140},{""year"":2025,""month"":8,""search_volume"":480},{""year"":2025,""month"":7,""search_volume"":390}]","ai_overview|organic|people_also_ask|video|images|related_searches","1","https://dronline.pt/en/peixe-aranha-o-que-fazer-quando-sentir-uma-picada/","4.73199987411499","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","viroses atuais","pt","140","0","","0.009999999776482582","informational","[{""year"":2026,""month"":6,""search_volume"":70},{""year"":2026,""month"":5,""search_volume"":70},{""year"":2026,""month"":4,""search_volume"":90},{""year"":2026,""month"":3,""search_volume"":170},{""year"":2026,""month"":2,""search_volume"":110},{""year"":2026,""month"":1,""search_volume"":110},{""year"":2025,""month"":12,""search_volume"":40},{""year"":2025,""month"":11,""search_volume"":140},{""year"":2025,""month"":10,""search_volume"":320},{""year"":2025,""month"":9,""search_volume"":170},{""year"":2025,""month"":8,""search_volume"":170},{""year"":2025,""month"":7,""search_volume"":170}]","ai_overview|organic|people_also_ask|related_searches|images","8","https://dronline.pt/virose-sintomas/","4.73199987411499","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","médico do ouvido","pt","880","0","4.900000095367432","0.18000000715255737","informational","[{""year"":2026,""month"":7,""search_volume"":1000},{""year"":2026,""month"":6,""search_volume"":1000},{""year"":2026,""month"":5,""search_volume"":880},{""year"":2026,""month"":4,""search_volume"":880},{""year"":2026,""month"":3,""search_volume"":880},{""year"":2026,""month"":2,""search_volume"":880},{""year"":2026,""month"":1,""search_volume"":880},{""year"":2025,""month"":12,""search_volume"":720},{""year"":2025,""month"":11,""search_volume"":880},{""year"":2025,""month"":10,""search_volume"":1000},{""year"":2025,""month"":9,""search_volume"":880},{""year"":2025,""month"":8,""search_volume"":1000}]","featured_snippet|people_also_ask|organic|local_pack|related_searches|images","30","https://dronline.pt/produto/medico-para-ouvido/","4.48799991607666","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","carta de condução online","pt","590","11","1.5699999332427979","0.10999999940395355","informational","[{""year"":2026,""month"":6,""search_volume"":480},{""year"":2026,""month"":5,""search_volume"":480},{""year"":2026,""month"":4,""search_volume"":480},{""year"":2026,""month"":3,""search_volume"":590},{""year"":2026,""month"":2,""search_volume"":480},{""year"":2026,""month"":1,""search_volume"":720},{""year"":2025,""month"":12,""search_volume"":590},{""year"":2025,""month"":11,""search_volume"":720},{""year"":2025,""month"":10,""search_volume"":880},{""year"":2025,""month"":9,""search_volume"":590},{""year"":2025,""month"":8,""search_volume"":720},{""year"":2025,""month"":7,""search_volume"":590}]","ai_overview|organic|people_also_ask|related_searches","15","https://dronline.pt/produto/atestado-de-conducao-apoio-imtonline/","4.425000190734863","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","imt online in english","en","170","4","1.190000057220459","0.10000000149011612","informational","[{""year"":2026,""month"":7,""search_volume"":110},{""year"":2026,""month"":6,""search_volume"":140},{""year"":2026,""month"":5,""search_volume"":140},{""year"":2026,""month"":4,""search_volume"":140},{""year"":2026,""month"":3,""search_volume"":260},{""year"":2026,""month"":2,""search_volume"":210},{""year"":2026,""month"":1,""search_volume"":210},{""year"":2025,""month"":12,""search_volume"":90},{""year"":2025,""month"":11,""search_volume"":210},{""year"":2025,""month"":10,""search_volume"":320},{""year"":2025,""month"":9,""search_volume"":170},{""year"":2025,""month"":8,""search_volume"":210}]","ai_overview|organic|people_also_ask|related_searches","9","https://dronline.pt/en/atestado-de-conducao-apoio-imtonline-test/","4.3520002365112305","2026-08-31"
"dronline.pt","pt_ranked_dronline.pt_200","otorhinolaryngologist","en","170","5","","0.03999999910593033","informational","[{""year"":2026,""month"":7,""search_volume"":110},{""year"":2026,""month"":6,""search_volume"":110},{""year"":2026,""month"":5,""search_volume"":140},{""year"":2026,""month"":4,""search_volume"":170},{""year"":2026,""month"":3,""search_volume"":170},{""year"":2026,""month"":2,""search_volume"":140},{""year"":2026,""month"":1,""search_volume"":170},{""year"":2025,""month"":12,""search_volume"":170},{""year"":2025,""month"":11,""search_volume"":210},{""year"":2025,""month"":10,""search_volume"":210},{""year"":2025,""month"":9,""search_volume"":260},{""year"":2025,""month"":8,""search_volume"":210}]","featured_snippet|people_also_ask|organic|local_pack|related_searches","9","https://dronline.pt/en/produto/medico-para-ouvido/","4.3520002365112305","2026-08-31"
